acolite_scene_id,acolite_output_relative_dir,acolite_layout_depth,acolite_layout_pattern,acolite_basename_parser,platform,tile_id,sensing_datetime_utc,acquisition_date,year,rhos_geotiff_count,rhos_wavelengths_nm,l2_flags_geotiff_count,l2_flags_relative_path,netcdf_output_count,netcdf_output_names,settings_file_count,settings_relative_paths,settings_sha256,run_json_count,run_json_relative_paths,run_json_sha256,linked_l1c_product_id,l1c_linkage_method,l1c_linkage_status,l1c_processing_baseline,l1c_relative_orbit,acolite_setting_acolite_version,acolite_setting_acolite_version_source,acolite_setting_acolite_version_status,acolite_setting_inputfile,acolite_setting_inputfile_source,acolite_setting_inputfile_status,acolite_setting_output,acolite_setting_output_source,acolite_setting_output_status,acolite_setting_l2w_mask,acolite_setting_l2w_mask_source,acolite_setting_l2w_mask_status,acolite_setting_s2_target_res,acolite_setting_s2_target_res_source,acolite_setting_s2_target_res_status,acolite_setting_polygon,acolite_setting_polygon_source,acolite_setting_polygon_status,acolite_setting_ancillary_data,acolite_setting_ancillary_data_source,acolite_setting_ancillary_data_status,acolite_setting_dsf_aot_estimate,acolite_setting_dsf_aot_estimate_source,acolite_setting_dsf_aot_estimate_status,acolite_setting_l2r_export_geotiff,acolite_setting_l2r_export_geotiff_source,acolite_setting_l2r_export_geotiff_status,acolite_setting_l2w_export_geotiff,acolite_setting_l2w_export_geotiff_source,acolite_setting_l2w_export_geotiff_status
S2C_MSI_2026_01_10_10_25_26_T33UVB,S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-01-10T10:24:11Z,2026-01-10,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033/acolite/S2C_MSI_2026_01_10_10_25_26_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_01_10_10_25_26_T33UVB_L2R.nc;S2C_MSI_2026_01_10_10_25_26_T33UVB_L2W.nc,4,S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033/acolite/acolite-settings.txt;S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033/acolite/acolite_run_20260820_160847_l1r_settings.txt;S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033/acolite/acolite_run_20260820_160847_l1r_settings_user.txt;S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033/acolite/acolite_run_20260820_160847_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;992dd95f9146645804980b191928b0ea6626cd49e84b939ff62b6024ed492823;6a8e526ceb345e176a1418f769f672872b2626d88d5e9b94db94ed5c83ef9803;41fa12846b772416cda0aa45738b642d2e41c42ac808bd26b5898dde3dc0b9b1,1,S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033/acolite/run.json,161d7a7ea297c7f51d7d7d993f6144b628f836b59eb32fb5e4694ddb6f277604,S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033,ancestor_directory_l1c_product_name,exact_unique,N0511,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260110T102411_N0511_R065_T33UVB_20260110T122033/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_01_13_10_35_19_T33UVB,S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-01-13T10:34:11Z,2026-01-13,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834/acolite/S2C_MSI_2026_01_13_10_35_19_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_01_13_10_35_19_T33UVB_L2R.nc;S2C_MSI_2026_01_13_10_35_19_T33UVB_L2W.nc,4,S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834/acolite/acolite-settings.txt;S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834/acolite/acolite_run_20260820_160914_l1r_settings.txt;S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834/acolite/acolite_run_20260820_160914_l1r_settings_user.txt;S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834/acolite/acolite_run_20260820_160914_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;49e2caf44e41441bbc3e99a639f71424db1ca5a1ab2da7630d14f86cd80bd02a;d3d6f29e78028720a2cdd1d4a9cfe607f9bb9bafcb3508954ec2c5bae48270fb;f26717857384a801e7db2f84dbbff934e961e6ffdd4c195dd3e4fc4c901835c6,1,S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834/acolite/run.json,715d4f1ba576d5499db81aa0930a0677b26999e3ac2cf3377a1eed2f314dc974,S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834,ancestor_directory_l1c_product_name,exact_unique,N0511,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260113T103411_N0511_R108_T33UVB_20260113T122834/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_01_20_10_25_23_T33UVB,S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-01-20T10:23:41Z,2026-01-20,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945/acolite/S2C_MSI_2026_01_20_10_25_23_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_01_20_10_25_23_T33UVB_L2R.nc;S2C_MSI_2026_01_20_10_25_23_T33UVB_L2W.nc,4,S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945/acolite/acolite-settings.txt;S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945/acolite/acolite_run_20260820_160937_l1r_settings.txt;S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945/acolite/acolite_run_20260820_160937_l1r_settings_user.txt;S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945/acolite/acolite_run_20260820_160937_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;fdbb93e23e9d7d04a848d93ecfa986354a3ab9eacb2db08dbdb4d903f6633060;5b3d53167b6f8c10f20a7183a3bd79e3bcfc32e9810e5b08834aec066aaa2b07;35b82cd021f027f2e002d9b45f441ee2536f6ee434dc760783504c4a1f5e89b9,1,S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945/acolite/run.json,6d2822b593fbc6ea7e7e1ffa154ae90ffcbe8f49dbc0e787a1a95ff8af9f77f4,S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945,ancestor_directory_l1c_product_name,exact_unique,N0511,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260120T102341_N0511_R065_T33UVB_20260120T121945/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_01_23_10_35_16_T33UVB,S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-01-23T10:33:31Z,2026-01-23,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943/acolite/S2C_MSI_2026_01_23_10_35_16_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_01_23_10_35_16_T33UVB_L2R.nc;S2C_MSI_2026_01_23_10_35_16_T33UVB_L2W.nc,4,S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943/acolite/acolite-settings.txt;S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943/acolite/acolite_run_20260820_161003_l1r_settings.txt;S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943/acolite/acolite_run_20260820_161003_l1r_settings_user.txt;S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943/acolite/acolite_run_20260820_161003_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;d7d9791d81e21647f6de8f5358c632e7833f8e8aebf8804c48206ad5a07cfe74;36b36a79b88d31fe1a7e4505be78030d3b00c9eedc73b3cae7d969026956b44f;73fc04eca45001a7fd238221fe93c47d8afb78c229676b7735ed86045fae5b5c,1,S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943/acolite/run.json,1ed35e8b83d91872e43091a3133f4bf4ec299c5f1a5d3db57d8582a879ec62c3,S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943,ancestor_directory_l1c_product_name,exact_unique,N0511,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260123T103331_N0511_R108_T33UVB_20260123T122943/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_01_30_10_25_20_T33UVB,S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-01-30T10:22:51Z,2026-01-30,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931/acolite/S2C_MSI_2026_01_30_10_25_20_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_01_30_10_25_20_T33UVB_L2R.nc;S2C_MSI_2026_01_30_10_25_20_T33UVB_L2W.nc,4,S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931/acolite/acolite-settings.txt;S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931/acolite/acolite_run_20260820_161026_l1r_settings.txt;S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931/acolite/acolite_run_20260820_161026_l1r_settings_user.txt;S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931/acolite/acolite_run_20260820_161026_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;7a6e2b781cada73a7de4ff45b6f8e24f213b9eae3282be9eeb9aaea534baae6b;722dbd3b69aac5e9177242d75964c700a5e48c37511970d9deb32993fdc9b56f;34b09aea9bfc831bb526d3446292a89368055ec3290925b5c6a7e60aa4063fe7,1,S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931/acolite/run.json,8e3d46bf958ea74a459258e52f9abab2e4366864cd026e7e9b5bf57db22632c8,S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931,ancestor_directory_l1c_product_name,exact_unique,N0511,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260130T102251_N0511_R065_T33UVB_20260130T121931/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_02_02_10_35_16_T33UVB,S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-02-02T10:32:41Z,2026-02-02,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858/acolite/S2C_MSI_2026_02_02_10_35_16_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_02_02_10_35_16_T33UVB_L2R.nc;S2C_MSI_2026_02_02_10_35_16_T33UVB_L2W.nc,4,S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858/acolite/acolite-settings.txt;S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858/acolite/acolite_run_20260820_161050_l1r_settings.txt;S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858/acolite/acolite_run_20260820_161050_l1r_settings_user.txt;S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858/acolite/acolite_run_20260820_161050_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;da11d40e22d83af0c1ea41b983808f076ac3cde9f0d363ae19a147b236bb7554;abfb45024576ae1cfa854ca2a13f373452733bedd58403427d1335fb3e7e3ec3;a84d0ae06f8c18cac0031243a99a874c14bd9863d6689c9fc60e398c5f6f3757,1,S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858/acolite/run.json,8b6de7dab7b3d8f34cd4957fe68cd5993b36578c848362012bc097fd1304d404,S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858,ancestor_directory_l1c_product_name,exact_unique,N0511,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260202T103241_N0511_R108_T33UVB_20260202T122858/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_02_09_10_25_24_T33UVB,S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-02-09T10:22:01Z,2026-02-09,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710/acolite/S2C_MSI_2026_02_09_10_25_24_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_02_09_10_25_24_T33UVB_L2R.nc;S2C_MSI_2026_02_09_10_25_24_T33UVB_L2W.nc,4,S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710/acolite/acolite-settings.txt;S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710/acolite/acolite_run_20260820_161111_l1r_settings.txt;S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710/acolite/acolite_run_20260820_161111_l1r_settings_user.txt;S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710/acolite/acolite_run_20260820_161111_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;aadea0b570adb416438ec68f1be257b6f5ae8a07afbf89f3745c50417595ba76;dda8a39a933ebe35e4e7dd4ac6470c1e5a87399c3db368f5311d16511ae5320b;f4c3816125730f5400ce08fdc5d46a0783bba1c1c172a81283cb6b82f74a7c90,1,S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710/acolite/run.json,652cf03908aad6cbd9ad196a69668a7205044af0a0d9985785b89b8561e89812,S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710,ancestor_directory_l1c_product_name,exact_unique,N0512,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260209T102201_N0512_R065_T33UVB_20260209T123710/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_02_12_10_35_19_T33UVB,S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-02-12T10:31:41Z,2026-02-12,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659/acolite/S2C_MSI_2026_02_12_10_35_19_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_02_12_10_35_19_T33UVB_L2R.nc;S2C_MSI_2026_02_12_10_35_19_T33UVB_L2W.nc,4,S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659/acolite/acolite-settings.txt;S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659/acolite/acolite_run_20260820_161135_l1r_settings.txt;S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659/acolite/acolite_run_20260820_161135_l1r_settings_user.txt;S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659/acolite/acolite_run_20260820_161135_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;6a812c162e95f9010b3807afdf1d05b6dac2264203553758e64e9fd931a7d0b6;c884dc26d03e17078f12fac6d8720213a69d2e2fcce25bf0179cb44e747e1473;31f85e34591ec2426d29530e9f0260a4e608d5827bd5c26a90e61938467c42d6,1,S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659/acolite/run.json,bd2526108ed4417c81adc08d523fad368cd6370d4fa35143ef7b34de916f0977,S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659,ancestor_directory_l1c_product_name,exact_unique,N0512,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260212T103141_N0512_R108_T33UVB_20260212T124659/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_02_19_10_25_25_T33UVB,S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-02-19T10:20:51Z,2026-02-19,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647/acolite/S2C_MSI_2026_02_19_10_25_25_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_02_19_10_25_25_T33UVB_L2R.nc;S2C_MSI_2026_02_19_10_25_25_T33UVB_L2W.nc,4,S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647/acolite/acolite-settings.txt;S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647/acolite/acolite_run_20260820_161155_l1r_settings.txt;S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647/acolite/acolite_run_20260820_161155_l1r_settings_user.txt;S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647/acolite/acolite_run_20260820_161155_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;3e81c8e5f334efac8d1ff0face3a07bc0b92be5e4954ef1a38120ecdfbc0b8e5;e80e9886537f88a549a3598f3a429cce9c9fc81abfaa214e7615aa0b220b1e1f;70f3459fc1066100db17df1d76e2e21c05003bb55eee19abb31c4c6ed55ac33c,1,S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647/acolite/run.json,36583fb0445b0768281be008ec8324ca97358a8e4b75b492f2df8831fe725708,S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647,ancestor_directory_l1c_product_name,exact_unique,N0512,65,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260219T102051_N0512_R065_T33UVB_20260219T123647/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
S2C_MSI_2026_02_22_10_35_19_T33UVB,S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743/acolite,2,<acolite_root>/<l1c_product>/acolite/<files>,acolite_output_basename,S2C,T33UVB,2026-02-22T10:30:41Z,2026-02-22,2026,11,444;489;561;667;707;741;785;835;866;1612;2191,1,S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743/acolite/S2C_MSI_2026_02_22_10_35_19_T33UVB_L2W_l2_flags.tif,2,S2C_MSI_2026_02_22_10_35_19_T33UVB_L2R.nc;S2C_MSI_2026_02_22_10_35_19_T33UVB_L2W.nc,4,S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743/acolite/acolite-settings.txt;S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743/acolite/acolite_run_20260820_161217_l1r_settings.txt;S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743/acolite/acolite_run_20260820_161217_l1r_settings_user.txt;S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743/acolite/acolite_run_20260820_161217_l2r_settings.txt,2f5adec0f5288acd3c7ddfa9cfe75a923b61edd9d0df63c246194dc7ee45a2e9;44bef8f328d2b28f64c182a8056d727971f43fe8faea03afff5812569ddf5696;ba3ed8c9a9ff271f6dbf04208c3360150944c05768689621d8212662d1b3ee04;5d2349ebe4c1adb1a1e091c96d4acd14be5741e02b94369c10d00ae7cc80471a,1,S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743/acolite/run.json,def4c53ca09f75f85c282c11b2c2fb3c218a3534bd68a2b1d1eb73585b18459d,S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743,ancestor_directory_l1c_product_name,exact_unique,N0512,108,,,not_declared_unverified,/projects/eko/fs7/pers/ZC/TWIN_water/S2L1C/T33UVB/S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743.SAFE,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/ACOLITE_VOMBSJON/S2C_MSIL1C_20260222T103041_N0512_R108_T33UVB_20260222T124743/acolite,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,20,acolite_settings_file,declared_in_acolite_run_files,/projects/eko/fs7/pers/ZC/TWIN_water/vombsjon.geojson,acolite_settings_file,declared_in_acolite_run_files,False,acolite_settings_file,declared_in_acolite_run_files,tiled,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files,True,acolite_settings_file,declared_in_acolite_run_files
