method,date,year,observation_unit,same_day_reduction,n_products_considered,n_products_mci_eligible,n_products_ndci_eligible,mci_observation_available,MCI_date_median,MCI_observation_median_min,MCI_observation_median_max,MCI_observation_median_spread,ndci_observation_available,NDCI_date_median,contributing_product_ids,contributing_sensing_datetimes_utc,contributing_processing_baselines,contributing_mci_valid_pixel_counts,contributing_mci_valid_pixel_fractions,excluded_product_ids,excluded_product_statuses,reprocessings_counted_as_independent_observations,methods_pooled,support_pixel_count
ACOLITE,2017-11-18,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2017_11_18_10_25_10_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-11-21,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2017_11_21_10_35_05_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-11-23,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2017_11_23_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-11-26,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2017_11_26_10_35_12_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-11-28,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2017_11_28_10_25_11_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-01,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.004577142248551051,0.004577142248551051,0.004577142248551051,0.0,True,-0.023609535149690847,S2B_MSI_2017_12_01_10_35_05_T33UVB,2017-12-01T10:33:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2017-12-03,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2017_12_03_10_25_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-06,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2017_12_06_10_35_12_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-08,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2017_12_08_10_25_11_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-11,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2017_12_11_10_35_05_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-13,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2017_12_13_10_25_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-16,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2017_12_16_10_35_12_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-18,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2017_12_18_10_25_10_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-21,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.002855166047811511,0.002855166047811511,0.002855166047811511,0.0,True,-0.01287985796270504,S2B_MSI_2017_12_21_10_35_05_T33UVB,2017-12-21T10:34:29Z,N0500,9,1.0,,,False,False,9
ACOLITE,2017-12-23,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2017_12_23_10_25_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-26,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2017_12_26_10_35_11_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-28,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2017_12_28_10_25_12_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2017-12-31,2017,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2017_12_31_10_35_07_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-02,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_01_02_10_25_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-05,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_01_05_10_35_09_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-07,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.008110184470812479,0.008110184470812479,0.008110184470812479,0.0,True,-0.048847324014655136,S2B_MSI_2018_01_07_10_25_14_T33UVB,2018-01-07T10:23:59Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-01-10,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_01_10_10_35_09_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-12,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_01_12_10_25_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-15,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_01_15_10_35_10_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-17,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_01_17_10_25_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-20,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_01_20_10_35_10_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-22,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_01_22_10_25_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-25,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_01_25_10_35_11_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-27,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_01_27_10_25_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-01-30,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_01_30_10_35_10_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-02-01,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_02_01_10_25_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-02-04,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.003970893472433089,0.003970893472433089,0.003970893472433089,0.0,True,-0.1216146725866274,S2A_MSI_2018_02_04_10_35_13_T33UVB,2018-02-04T10:32:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-02-06,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_02_06_10_25_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-02-09,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_02_09_10_35_10_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-02-11,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_02_11_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-02-14,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0019896537065505968,0.0019896537065505968,0.0019896537065505968,0.0,True,-0.016630483362693176,S2A_MSI_2018_02_14_10_35_13_T33UVB,2018-02-14T10:31:31Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-02-16,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_02_16_10_25_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-02-19,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_02_19_10_35_09_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-02-21,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_02_21_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-02-24,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0021111804991960532,0.0021111804991960532,0.0021111804991960532,0.0,True,-0.022938744706567638,S2A_MSI_2018_02_24_10_35_14_T33UVB,2018-02-24T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-02-26,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0011323739464084298,0.0011323739464084298,0.0011323739464084298,0.0,True,-0.08636608905923374,S2B_MSI_2018_02_26_10_25_14_T33UVB,2018-02-26T10:20:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-03-01,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.005038299659887946,0.005038299659887946,0.005038299659887946,0.0,True,0.023258878561921013,S2B_MSI_2018_03_01_10_35_08_T33UVB,2018-03-01T10:30:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-03-03,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_03_03_10_25_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-06,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_03_06_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-08,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_03_08_10_25_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-11,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_03_11_10_35_08_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-13,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_03_13_10_25_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-16,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_03_16_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-18,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_03_18_10_25_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-21,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_03_21_10_35_11_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-23,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_03_23_10_25_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-26,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_03_26_10_35_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-28,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_03_28_10_25_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-03-31,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_03_31_10_35_13_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-02,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_04_02_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-05,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_04_05_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-07,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_04_07_10_25_20_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-10,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_04_10_10_35_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-12,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.007179225981235505,0.007179225981235505,0.007179225981235505,0.0,True,0.22375430249963507,S2A_MSI_2018_04_12_10_25_23_T33UVB,2018-04-12T10:20:21Z,N0500,6,0.6666666666666666,,,False,False,9
ACOLITE,2018-04-15,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_04_15_10_35_18_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-17,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_04_17_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-20,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0004602670669555664,-0.0004602670669555664,-0.0004602670669555664,0.0,True,-0.0016546123221653022,S2B_MSI_2018_04_20_10_35_16_T33UVB,2018-04-20T10:30:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-04-22,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_04_22_10_25_24_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-25,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_04_25_10_35_19_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-04-27,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0003743016471465426,-0.0003743016471465426,-0.0003743016471465426,0.0,True,-0.021708946537773176,S2B_MSI_2018_04_27_10_25_21_T33UVB,2018-04-27T10:20:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-04-30,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_04_30_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-05-02,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,4.790294915437733e-05,4.790294915437733e-05,4.790294915437733e-05,0.0,True,0.09800998799549453,S2A_MSI_2018_05_02_10_25_25_T33UVB,2018-05-02T10:20:31Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-05-05,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0012126591056585319,-0.0012126591056585319,-0.0012126591056585319,0.0,True,0.040003521251612564,S2A_MSI_2018_05_05_10_35_19_T33UVB,2018-05-05T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-05-07,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.00027629109099507315,-0.00027629109099507315,-0.00027629109099507315,0.0,True,-0.0075792479593875415,S2B_MSI_2018_05_07_10_25_21_T33UVB,2018-05-07T10:20:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-05-10,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_05_10_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-05-12,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_05_12_10_25_25_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-05-15,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0015268237640460314,-0.0015268237640460314,-0.0015268237640460314,0.0,True,0.01162658629778039,S2A_MSI_2018_05_15_10_35_19_T33UVB,2018-05-15T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-05-17,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.003045227192342282,-0.003045227192342282,-0.003045227192342282,0.0,True,0.006648576119521941,S2B_MSI_2018_05_17_10_25_21_T33UVB,2018-05-17T10:20:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-05-20,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.001556278392672538,-0.001556278392672538,-0.001556278392672538,0.0,True,-0.0033367859592408782,S2B_MSI_2018_05_20_10_35_15_T33UVB,2018-05-20T10:30:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-05-22,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0031744726623098053,-0.0031744726623098053,-0.0031744726623098053,0.0,True,0.07301780575406155,S2A_MSI_2018_05_22_10_25_25_T33UVB,2018-05-22T10:20:31Z,N0500,8,0.8888888888888888,,,False,False,9
ACOLITE,2018-05-25,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0001190382987260822,-0.0001190382987260822,-0.0001190382987260822,0.0,True,0.016130188820386974,S2A_MSI_2018_05_25_10_35_19_T33UVB,2018-05-25T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-05-30,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0013028007000684752,-0.0013028007000684752,-0.0013028007000684752,0.0,True,0.005789627253089214,S2B_MSI_2018_05_30_10_35_14_T33UVB,2018-05-30T10:30:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-06-01,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,-0.0005752576515078546,-0.0005752576515078546,-0.0005752576515078546,0.0,True,0.08630242363540538,S2A_MSI_2018_06_01_10_25_24_T33UVB,2018-06-01T10:20:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-06-04,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0009375578413407006,0.0009375578413407006,0.0009375578413407006,0.0,True,0.019354573155846412,S2A_MSI_2018_06_04_10_35_17_T33UVB,2018-06-04T10:30:21Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-06-06,2018,whole_calendar_date,median_of_eligible_observation_level_medians,2,2,2,True,0.00022974514092008284,0.00022580176591873238,0.0002336885159214333,7.88675000270092e-06,True,0.014875090152223693,S2B_MSI_2018_06_06_10_25_16_T33UVB;S2B_MSI_2018_06_06_10_25_22_T33UVB,2018-06-06T10:20:19Z;2018-06-06T10:20:19Z,N0500;N0500,9;9,1.0;1.0,,,False,False,9
ACOLITE,2018-06-09,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_06_09_10_35_15_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-06-11,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_06_11_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-06-14,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_06_14_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-06-16,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_06_16_10_25_21_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-06-19,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2B_MSI_2018_06_19_10_35_16_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-06-21,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_06_21_10_25_22_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-06-24,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,0,0,False,,,,,False,,,,,,,S2A_MSI_2018_06_24_10_35_17_T33UVB,ineligible_below_6_valid_pixels,False,False,9
ACOLITE,2018-06-26,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.001845732827981313,0.001845732827981313,0.001845732827981313,0.0,True,0.030085209774632485,S2B_MSI_2018_06_26_10_25_21_T33UVB,2018-06-26T10:20:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-06-29,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0007352756957213075,0.0007352756957213075,0.0007352756957213075,0.0,True,-0.051663174720160604,S2B_MSI_2018_06_29_10_35_16_T33UVB,2018-06-29T10:30:19Z,N0500,9,1.0,,,False,False,9
ACOLITE,2018-07-01,2018,whole_calendar_date,median_of_eligible_observation_level_medians,1,1,1,True,0.0024421997368335724,0.0024421997368335724,0.0024421997368335724,0.0,True,0.08444816644293547,S2A_MSI_2018_07_01_10_25_23_T33UVB,2018-07-01T10:20:21Z,N0500,9,1.0,,,False,False,9
