product_id,platform,acquisition_datetime,date,processing_baseline,central_scl,water_pixel_count_3x3,bad_pixel_count_3x3,persistent_nonwater_pixel_count_3x3,class2_pixel_count_3x3,water_fraction_3x3,bad_scl_fraction_3x3,persistent_nonwater_fraction_3x3,class2_fraction_3x3,central_is_water,central_is_obvious_bad,central_is_persistent_nonwater,central_is_class2,passes_final_rule,final_rule_failure_reasons,qc_rule_id,mask_version
S2A_MSIL2A_20191113T102301_N0500_R065_T34VCM_20230526T164957,S2A,2019-11-13T10:23:01Z,2019-11-13,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191115T101209_N0500_R022_T34VCM_20230611T114954,S2B,2019-11-15T10:12:09Z,2019-11-15,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191118T102219_N0500_R065_T34VCM_20230623T070631,S2B,2019-11-18T10:22:19Z,2019-11-18,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20191120T101321_N0500_R022_T34VCM_20230525T115056,S2A,2019-11-20T10:13:21Z,2019-11-20,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20191123T102341_N0500_R065_T34VCM_20221219T202437,S2A,2019-11-23T10:23:41Z,2019-11-23,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191128T102259_N0500_R065_T34VCM_20230704T054309,S2B,2019-11-28T10:22:59Z,2019-11-28,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20191130T101401_N0500_R022_T34VCM_20221220T104952,S2A,2019-11-30T10:14:01Z,2019-11-30,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191205T101309_N0500_R022_T34VCM_20230619T055056,S2B,2019-12-05T10:13:09Z,2019-12-05,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191208T102319_N0500_R065_T34VCM_20230525T125852,S2B,2019-12-08T10:23:19Z,2019-12-08,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191215T101329_N0500_R022_T34VCM_20230612T111535,S2B,2019-12-15T10:13:29Z,2019-12-15,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191218T102339_N0500_R065_T34VCM_20230601T002324,S2B,2019-12-18T10:23:39Z,2019-12-18,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191225T101329_N0500_R022_T34VCM_20230621T120509,S2B,2019-12-25T10:13:29Z,2019-12-25,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20191228T102339_N0500_R065_T34VCM_20230616T182820,S2B,2019-12-28T10:23:39Z,2019-12-28,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200104T101319_N0500_R022_T34VCM_20230618T060806,S2B,2020-01-04T10:13:19Z,2020-01-04,N0500,6,7,2,0,0,0.7777777778,0.2222222222,0,0,True,False,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200107T102319_N0500_R065_T34VCM_20230424T151524,S2B,2020-01-07T10:23:19Z,2020-01-07,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200114T101259_N0500_R022_T34VCM_20230617T171906,S2B,2020-01-14T10:12:59Z,2020-01-14,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200117T102249_N0500_R065_T34VCM_20230611T221314,S2B,2020-01-17T10:22:49Z,2020-01-17,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200119T101331_N0500_R022_T34VCM_20230423T222528,S2A,2020-01-19T10:13:31Z,2020-01-19,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200122T102321_N0500_R065_T34VCM_20230425T105105,S2A,2020-01-22T10:23:21Z,2020-01-22,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200124T101219_N0500_R022_T34VCM_20230428T002112,S2B,2020-01-24T10:12:19Z,2020-01-24,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200127T102209_N0500_R065_T34VCM_20230504T223720,S2B,2020-01-27T10:22:09Z,2020-01-27,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200129T101251_N0500_R022_T34VCM_20230427T115431,S2A,2020-01-29T10:12:51Z,2020-01-29,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200201T102241_N0500_R065_T34VCM_20230602T031621,S2A,2020-02-01T10:22:41Z,2020-02-01,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200203T101129_N0500_R022_T34VCM_20230531T080341,S2B,2020-02-03T10:11:29Z,2020-02-03,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200206T102109_N0500_R065_T34VCM_20230630T201033,S2B,2020-02-06T10:21:09Z,2020-02-06,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200208T101151_N0500_R022_T34VCM_20230429T113734,S2A,2020-02-08T10:11:51Z,2020-02-08,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200211T102141_N0500_R065_T34VCM_20230413T103023,S2A,2020-02-11T10:21:41Z,2020-02-11,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200213T101029_N0500_R022_T34VCM_20230623T214154,S2B,2020-02-13T10:10:29Z,2020-02-13,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200216T102019_N0500_R065_T34VCM_20230506T011825,S2B,2020-02-16T10:20:19Z,2020-02-16,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200218T101051_N0500_R022_T34VCM_20230428T023241,S2A,2020-02-18T10:10:51Z,2020-02-18,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200221T102041_N0500_R065_T34VCM_20230427T130209,S2A,2020-02-21T10:20:41Z,2020-02-21,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200223T100919_N0500_R022_T34VCM_20230610T023041,S2B,2020-02-23T10:09:19Z,2020-02-23,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200226T101909_N0500_R065_T34VCM_20230423T154511,S2B,2020-02-26T10:19:09Z,2020-02-26,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200228T101021_N0500_R022_T34VCM_20230423T221510,S2A,2020-02-28T10:10:21Z,2020-02-28,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200302T102021_N0500_R065_T34VCM_20230417T054811,S2A,2020-03-02T10:20:21Z,2020-03-02,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200304T101019_N0500_R022_T34VCM_20230609T032228,S2B,2020-03-04T10:10:19Z,2020-03-04,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200307T101759_N0500_R065_T34VCM_20230630T141329,S2B,2020-03-07T10:17:59Z,2020-03-07,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200309T101021_N0500_R022_T34VCM_20230620T195132,S2A,2020-03-09T10:10:21Z,2020-03-09,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200312T102021_N0500_R065_T34VCM_20230630T112231,S2A,2020-03-12T10:20:21Z,2020-03-12,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200314T101019_N0500_R022_T34VCM_20230414T005822,S2B,2020-03-14T10:10:19Z,2020-03-14,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200317T101649_N0500_R065_T34VCM_20230627T143307,S2B,2020-03-17T10:16:49Z,2020-03-17,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200319T101021_N0500_R022_T34VCM_20230629T052326,S2A,2020-03-19T10:10:21Z,2020-03-19,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200322T102021_N0500_R065_T34VCM_20230419T003850,S2A,2020-03-22T10:20:21Z,2020-03-22,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200324T100649_N0500_R022_T34VCM_20230601T032641,S2B,2020-03-24T10:06:49Z,2020-03-24,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200327T101629_N0500_R065_T34VCM_20230615T014206,S2B,2020-03-27T10:16:29Z,2020-03-27,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200329T101021_N0500_R022_T34VCM_20230409T134022,S2A,2020-03-29T10:10:21Z,2020-03-29,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200401T102021_N0500_R065_T34VCM_20230404T191257,S2A,2020-04-01T10:20:21Z,2020-04-01,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200403T100549_N0500_R022_T34VCM_20230530T234318,S2B,2020-04-03T10:05:49Z,2020-04-03,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200406T101559_N0500_R065_T34VCM_20230621T091440,S2B,2020-04-06T10:15:59Z,2020-04-06,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200408T101021_N0500_R022_T34VCM_20230420T204822,S2A,2020-04-08T10:10:21Z,2020-04-08,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200411T102021_N0500_R065_T34VCM_20230406T074601,S2A,2020-04-11T10:20:21Z,2020-04-11,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200413T100549_N0500_R022_T34VCM_20230406T154120,S2B,2020-04-13T10:05:49Z,2020-04-13,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200416T101549_N0500_R065_T34VCM_20230522T094018,S2B,2020-04-16T10:15:49Z,2020-04-16,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200418T101031_N0500_R022_T34VCM_20230410T033739,S2A,2020-04-18T10:10:31Z,2020-04-18,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200421T102021_N0500_R065_T34VCM_20230419T010724,S2A,2020-04-21T10:20:21Z,2020-04-21,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200423T100549_N0500_R022_T34VCM_20230519T193533,S2B,2020-04-23T10:05:49Z,2020-04-23,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200426T101549_N0500_R065_T34VCM_20230407T051707,S2B,2020-04-26T10:15:49Z,2020-04-26,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200428T101031_N0500_R022_T34VCM_20230408T021404,S2A,2020-04-28T10:10:31Z,2020-04-28,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200501T102031_N0500_R065_T34VCM_20230331T120207,S2A,2020-05-01T10:20:31Z,2020-05-01,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200503T100549_N0500_R022_T34VCM_20230426T232254,S2B,2020-05-03T10:05:49Z,2020-05-03,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200506T101559_N0500_R065_T34VCM_20230427T233014,S2B,2020-05-06T10:15:59Z,2020-05-06,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200508T101031_N0500_R022_T34VCM_20230331T174129,S2A,2020-05-08T10:10:31Z,2020-05-08,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200511T102031_N0500_R065_T34VCM_20230402T194048,S2A,2020-05-11T10:20:31Z,2020-05-11,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200513T100559_N0500_R022_T34VCM_20230402T045700,S2B,2020-05-13T10:05:59Z,2020-05-13,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200516T101559_N0500_R065_T34VCM_20230428T102504,S2B,2020-05-16T10:15:59Z,2020-05-16,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200518T101031_N0500_R022_T34VCM_20230619T195453,S2A,2020-05-18T10:10:31Z,2020-05-18,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200521T102031_N0500_R065_T34VCM_20230415T081814,S2A,2020-05-21T10:20:31Z,2020-05-21,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200523T100559_N0500_R022_T34VCM_20230509T002152,S2B,2020-05-23T10:05:59Z,2020-05-23,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200526T101559_N0500_R065_T34VCM_20230504T082505,S2B,2020-05-26T10:15:59Z,2020-05-26,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200528T101031_N0500_R022_T34VCM_20230404T235222,S2A,2020-05-28T10:10:31Z,2020-05-28,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200531T102031_N0500_R065_T34VCM_20230404T042304,S2A,2020-05-31T10:20:31Z,2020-05-31,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200602T100559_N0500_R022_T34VCM_20230618T155201,S2B,2020-06-02T10:05:59Z,2020-06-02,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200605T101559_N0500_R065_T34VCM_20230616T115605,S2B,2020-06-05T10:15:59Z,2020-06-05,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200607T101031_N0500_R022_T34VCM_20230325T194752,S2A,2020-06-07T10:10:31Z,2020-06-07,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200610T102031_N0500_R065_T34VCM_20230327T090844,S2A,2020-06-10T10:20:31Z,2020-06-10,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200612T100559_N0500_R022_T34VCM_20230501T085107,S2B,2020-06-12T10:05:59Z,2020-06-12,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200615T101559_N0500_R065_T34VCM_20230428T083529,S2B,2020-06-15T10:15:59Z,2020-06-15,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200617T101031_N0500_R022_T34VCM_20230430T033251,S2A,2020-06-17T10:10:31Z,2020-06-17,N0500,9,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200620T102031_N0500_R065_T34VCM_20230413T205714,S2A,2020-06-20T10:20:31Z,2020-06-20,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200622T100559_N0500_R022_T34VCM_20230501T093544,S2B,2020-06-22T10:05:59Z,2020-06-22,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200625T101559_N0500_R065_T34VCM_20230507T110141,S2B,2020-06-25T10:15:59Z,2020-06-25,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200627T101031_N0500_R022_T34VCM_20230330T005932,S2A,2020-06-27T10:10:31Z,2020-06-27,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2A_MSIL2A_20200630T102031_N0500_R065_T34VCM_20230405T093728,S2A,2020-06-30T10:20:31Z,2020-06-30,N0500,10,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200702T100559_N0500_R022_T34VCM_20230531T012547,S2B,2020-07-02T10:05:59Z,2020-07-02,N0500,6,9,0,0,0,1,0,0,0,True,False,False,False,True,pass,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
S2B_MSIL2A_20200705T101559_N0500_R065_T34VCM_20230530T175912,S2B,2020-07-05T10:15:59Z,2020-07-05,N0500,8,0,9,0,0,0,1,0,0,False,True,False,False,False,too_many_obvious_bad_pixels;insufficient_water_pixels;center_obvious_bad,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1
