method,duration_days,observations_removed,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
linear_interpolation,20,4,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.6810847045154249,3.2359871242568516,6.337643929343038,7,7,303,0,303,0,0.12464337446452591,10.891083354445644,0.042000000000000003,0.91276595744680844,4,4,22,43
linear_interpolation,20,5,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,185.21977678280288,118.86851123718998,267.62102701014538,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,38.106097088446056,4.0187740096038427,94.033392144399471,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11028485753395291,0.079432572627403303,0.14835645391525962,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.85553815911095332,0.30109656175125349,1.4937301985318476,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.21432208379659382,0.16965331386198307,0.25661220465620138,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.62230892356942769,0.31652661064425763,0.89733893557422972,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.6903361344537815,0.3949579831932773,0.97857142857142865,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.49985994397759098,0.14285714285714285,0.80924369747899161,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.84542957167123411,0.80415769426918093,0.88632974980236623,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,5,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.5829313365323214,3.0243046313581088,6.3128160481785569,7,7,174,0,174,0,0.1290261355553127,10.327412925938054,0.042222222222222203,0.875,5,5,22,57
linear_interpolation,20,6,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,182.46335488439786,80.547463991545712,304.70687223955656,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,45.37422360248447,2.1413043478260874,110.59523809523809,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.10156153456898863,0.053482725806173768,0.16071606305679195,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.57639068947237471,0.14353893831077955,1.0485139105128269,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.19981259983659613,0.14777616085891923,0.25100073949561147,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.59722222222222221,0.2638888888888889,0.93055555555555569,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.59722222222222221,0.2638888888888889,0.93055555555555569,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.59722222222222221,0.2638888888888889,0.93055555555555569,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.85214183835364066,0.79684636147937027,0.9081503633060497,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,6,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.5133216665703921,2.4901351697108414,6.5906693306961621,6,6,97,0,97,0,0.1513419879032202,11.128388419283166,0.0472972972972973,0.59777777777777774,6,6,21,50
linear_interpolation,20,7,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,147.43903491493501,67.466779383333289,260.92480809523812,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,49.18181818181818,0.80000000000000004,128.38181818181818,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.082789214299183539,0.042060926174910175,0.1235175024234569,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.43351647525679365,0.043063480346378413,0.96112189867810149,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.18427901236052896,0.1301016475713393,0.23705056001946026,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.59999999999999998,0.20000000000000001,1,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.59999999999999998,0.20000000000000001,1,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.59999999999999998,0.20000000000000001,1,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.86652652182466627,0.79704070012158346,0.92643422041801027,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,7,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,3.8230889085141881,2.2523116079978469,6.068993074145399,5,5,66,0,66,0,0.15597362557212821,3.4210868709859983,0.092342342342342301,0.58444444444444443,7,7,22,42
linear_interpolation,20,8,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,255.38756574999979,255.38756574999979,255.38756574999979,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,151,151,151,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.13321113686097161,0.13321113686097161,0.13321113686097161,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.57369895359746825,0.57369895359746825,0.57369895359746825,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.238028205669188,0.238028205669188,0.238028205669188,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0,0,0,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0,0,0,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0,0,0,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.78909481311933805,0.78909481311933805,0.78909481311933805,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,20,8,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.0108410124884788,5.0108410124884788,5.0108410124884788,1,1,3,0,3,0,2.6883827862002354,2.7353158752559628,0.56666666666666665,0.5755555555555556,8,8,35,35
linear_interpolation,30,1,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,78.415907964285722,49.014625000000251,107.92379074999984,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,12.333333333333334,0,31,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.055006855575810698,0.034928501170953009,0.073798601080505191,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.84019799354200453,0,2.341114734080679,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.20200541070417402,0.14373646099836848,0.29098690738091632,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.66666666666666663,0,1,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.66666666666666663,0,1,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.33333333333333331,0,1,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.86834129448895181,0.79164368825964804,0.92995929911900299,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,1,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,3.2473978504649135,1.8263501899240495,4.8899811459584352,3,3,57,0,57,0,0.41109787212373272,4.5948397330260757,0.3716216216216216,0.87612612612612595,1,1,40,52
linear_interpolation,30,2,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,141.88087271627435,74.109416404244271,227.18533340726819,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,34.571428571428569,1.5714285714285714,91.142857142857139,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.084633474740348338,0.047199816002672736,0.12867469196076342,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,0.79732510969717996,0.23526493604831053,1.43850441400013,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.20723898097510848,0.15943792241475191,0.24952323803308543,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.7142857142857143,0.42857142857142855,1,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7142857142857143,0.42857142857142855,1,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.85608950819513319,0.81407273787509493,0.90262093362195672,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,2,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.3903181010682522,2.8218648565079194,6.1433176685101412,7,7,144,0,144,0,0.048636719550354902,6.4140349060670978,0.1099137931034482,0.94038461538461515,2,2,32,63
linear_interpolation,30,3,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,147.8610007107844,94.550037143658002,211.46876879205152,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
linear_interpolation,30,3,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,34.914285714285718,1.9142857142857144,91.914285714285711,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
linear_interpolation,30,3,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.087485537086110857,0.060880967519604513,0.11803888457507718,7,7,182,0,182,0,0.048669630931768702,7.8843441010498099,0.096982758620689502,0.93799999999999994,3,3,31,85
