control_version,date,year,observation_method,product_level,reflectance_quantity,source_product_id,method_product_available,exact_three_method_source_alignment,processing_baseline,sensing_datetime,generation_time,generation_lag_days,generation_context,official_product_context,l1c_l2a_baseline_pair_status,radiometric_conversion_status,empirical_cross_baseline_correction_applied,source_failure_reason,ndci_observation_eligible,mci_observation_eligible,common_b456_observation_eligible,B4_reflectance_valid_pixel_count,B4_reflectance_valid_pixel_fraction,B4_reflectance_median,B4_reflectance_mean,B4_reflectance_SD,B4_reflectance_IQR,B4_reflectance_min,B4_reflectance_max,B5_reflectance_valid_pixel_count,B5_reflectance_valid_pixel_fraction,B5_reflectance_median,B5_reflectance_mean,B5_reflectance_SD,B5_reflectance_IQR,B5_reflectance_min,B5_reflectance_max,B6_reflectance_valid_pixel_count,B6_reflectance_valid_pixel_fraction,B6_reflectance_median,B6_reflectance_mean,B6_reflectance_SD,B6_reflectance_IQR,B6_reflectance_min,B6_reflectance_max,b4_b5_b6_reflectance_summary_complete
erken_s2_processing_baseline_control_v1.0,2019-09-06,2019,ACOLITE,L2R,rhos,S2B_MSIL1C_20190906T101029_N0500_R022_T34VCM_20230501T234630,True,True,N0500,2019-09-06T10:10:29Z,2023-05-01T23:46:30Z,1333.5666782407407,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.01252882368862629,0.012491344267295467,0.0004317251810020201,0.0006920900195837021,0.011722919531166553,0.012991614639759064,9.0,1.0,0.014607231132686138,0.014671620395448472,0.0006013637861508892,0.0009187562391161919,0.013805930502712727,0.015524272806942463,9.0,1.0,0.01234152726829052,0.012341726571321487,0.00013854574556248697,0.00011415965855121613,0.012227356433868408,0.012680509127676487,True
erken_s2_processing_baseline_control_v1.0,2019-09-09,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-09,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-09,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-11,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-11,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-11,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-14,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-14,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-14,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-16,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-16,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-16,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-19,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-19,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-19,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-21,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-21,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-21,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-24,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-24,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-24,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-26,2019,L1C,L1C,TOA,S2B_MSIL1C_20190926T101029_N0500_R022_T34VCM_20230627T065915,True,True,N0500,2019-09-26T10:10:29Z,2023-06-27T06:59:15Z,1369.867199074074,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.038725,0.038663888888888887,0.0003365985904770112,0.0002999999999999947,0.03805,0.039075,9.0,1.0,0.035,0.03503333333333333,0.0004213074886588186,0.0004000000000000045,0.0344,0.0357,9.0,1.0,0.031,0.030977777777777778,6.666666666666626e-05,0.0,0.0308,0.031,True
erken_s2_processing_baseline_control_v1.0,2019-09-26,2019,L2A,L2A,BOA,S2B_MSIL2A_20190926T101029_N0500_R022_T34VCM_20230628T061823,True,True,N0500,2019-09-26T10:10:29Z,2023-06-28T06:18:23Z,1370.8388194444444,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0093,0.00931111111111111,0.0004342938073598463,0.0003999999999999993,0.0086,0.0099,9.0,1.0,0.0107,0.010666666666666666,0.0005567764362830023,0.0005999999999999998,0.0098,0.0115,9.0,1.0,0.0069,0.006877777777777778,0.00017159383568311689,0.00020000000000000052,0.0065,0.0071,True
erken_s2_processing_baseline_control_v1.0,2019-09-26,2019,ACOLITE,L2R,rhos,S2B_MSIL1C_20190926T101029_N0500_R022_T34VCM_20230627T065915,True,True,N0500,2019-09-26T10:10:29Z,2023-06-27T06:59:15Z,1369.867199074074,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.010098053142428398,0.009838073514401913,0.0005473625828457733,0.0008599376305937767,0.008993633091449738,0.010586724616587162,9.0,1.0,0.011715574190020561,0.01175092336618238,0.0005128107958204995,0.0004871208220720291,0.01097495574504137,0.012560413219034672,9.0,1.0,0.01099975872784853,0.010972956298953958,8.178751699306905e-05,8.370727300643921e-06,0.010755169205367565,0.011006396263837814,True
erken_s2_processing_baseline_control_v1.0,2019-09-29,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-29,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-09-29,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-01,2019,L1C,L1C,TOA,S2A_MSIL1C_20191001T101031_N0500_R022_T34VCM_20230614T021139,True,True,N0500,2019-10-01T10:10:31Z,2023-06-14T02:11:39Z,1351.6674537037038,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0496,0.04982222222222222,0.0007744397616628718,0.0003999999999999976,0.04915,0.051775,9.0,1.0,0.047,0.04708888888888889,0.0007540630683909083,0.0011999999999999997,0.046,0.0482,9.0,1.0,0.0446,0.04498888888888889,0.0005278362540704374,0.0010000000000000009,0.0445,0.0457,True
erken_s2_processing_baseline_control_v1.0,2019-10-01,2019,L2A,L2A,BOA,S2A_MSIL2A_20191001T101031_N0500_R022_T34VCM_20230614T115927,True,True,N0500,2019-10-01T10:10:31Z,2023-06-14T11:59:27Z,1352.075648148148,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0186,0.018933333333333333,0.0010931605554537727,0.0005999999999999998,0.018,0.0217,9.0,1.0,0.0202,0.0203,0.0010571187255932987,0.0016000000000000007,0.0188,0.0219,9.0,1.0,0.0178,0.018166666666666668,0.0006324555320336753,0.0011000000000000003,0.0175,0.0191,True
erken_s2_processing_baseline_control_v1.0,2019-10-01,2019,ACOLITE,L2R,rhos,S2A_MSIL1C_20191001T101031_N0500_R022_T34VCM_20230614T021139,True,True,N0500,2019-10-01T10:10:31Z,2023-06-14T02:11:39Z,1351.6674537037038,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.014391539618372917,0.014504989091720846,0.0006018622506862956,0.0006220759823918343,0.013394187204539776,0.015526045113801956,9.0,1.0,0.01642538234591484,0.016529696993529797,0.0009224644148753663,0.0014666542410850525,0.015196503140032291,0.017891880124807358,9.0,1.0,0.01714419759809971,0.017605210550957255,0.0006292382618328817,0.0011922437697649002,0.01702212169766426,0.01845485158264637,True
erken_s2_processing_baseline_control_v1.0,2019-10-04,2019,L1C,L1C,TOA,S2A_MSIL1C_20191004T102031_N0500_R065_T34VCM_20230613T124317,True,True,N0500,2019-10-04T10:20:31Z,2023-06-13T12:43:17Z,1348.0991435185185,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0519,0.051847222222222225,0.0005302482385114005,0.000675000000000002,0.05075,0.05245,9.0,1.0,0.0466,0.0466,0.0005291502622129179,0.0006999999999999992,0.0458,0.0475,9.0,1.0,0.0423,0.04256666666666667,0.0007071067811865484,0.0007999999999999952,0.0417,0.0439,True
erken_s2_processing_baseline_control_v1.0,2019-10-04,2019,L2A,L2A,BOA,S2A_MSIL2A_20191004T102031_N0500_R065_T34VCM_20230613T223937,True,True,N0500,2019-10-04T10:20:31Z,2023-06-13T22:39:37Z,1348.5132638888888,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,metadata_derived_offset_and_quantification_applied,False,,True,True,True,9.0,1.0,0.0149,0.01483333333333333,0.0007968688725254614,0.0009999999999999992,0.0132,0.0158,9.0,1.0,0.0117,0.011677777777777778,0.0007886345442880652,0.0010000000000000009,0.0106,0.013,9.0,1.0,0.007,0.007255555555555555,0.0009735387911006822,0.0012000000000000005,0.006,0.009,True
erken_s2_processing_baseline_control_v1.0,2019-10-04,2019,ACOLITE,L2R,rhos,S2A_MSIL1C_20191004T102031_N0500_R065_T34VCM_20230613T124317,True,True,N0500,2019-10-04T10:20:31Z,2023-06-13T12:43:17Z,1348.0991435185185,delayed_generation,collection1_historical_reprocessed,exact_pair_same_processing_baseline,acolite_geotiff_scale_offset_applied_source_l1c_baseline_recorded,False,,True,True,True,9.0,1.0,0.011161497794091702,0.010939698148932721,0.0008104672209679688,0.0014146100729703903,0.009741443209350109,0.011932228691875935,9.0,1.0,0.010191738605499268,0.01018477872841888,0.0006659382208411981,0.0008888626471161842,0.00918546598404646,0.011311721056699753,9.0,1.0,0.00894926581531763,0.009270590626531176,0.0008686313730643338,0.0009758379310369492,0.008212706074118614,0.0109091280028224,True
erken_s2_processing_baseline_control_v1.0,2019-10-06,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-06,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-06,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-09,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-09,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-09,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-11,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-11,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-11,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-14,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-14,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-14,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-16,2019,L1C,L1C,TOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_l2a_representative_for_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-16,2019,L2A,L2A,BOA,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,no_representative_frozen_scl_gate_failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
erken_s2_processing_baseline_control_v1.0,2019-10-16,2019,ACOLITE,L2R,rhos,,False,False,,,,,generation_context_unavailable,official_product_context_unavailable,not_applicable_not_exact_three_method_alignment,unavailable_no_method_product,False,not_eligible_no_frozen_l2a_representative,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
