date,year,n_products_on_date,n_products_passing,s2_date_usable,all_product_ids,product_pass_status,date_rescued_by_alternate_product,selected_product_id,selected_platform,selected_acquisition_datetime,selected_processing_baseline,selected_central_scl,selected_water_pixel_count_3x3,selected_bad_pixel_count_3x3,selected_persistent_nonwater_pixel_count_3x3,selected_class2_pixel_count_3x3,selected_water_fraction_3x3,selected_bad_scl_fraction_3x3,selected_persistent_nonwater_fraction_3x3,qc_rule_id,mask_version,reason_if_unusable
2019-10-11,2019,1,0,False,S2A_MSIL2A_20191011T101031_N0500_R022_T34VCM_20230704T100821,S2A_MSIL2A_20191011T101031_N0500_R022_T34VCM_20230704T100821=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-10-14,2019,1,0,False,S2A_MSIL2A_20191014T102031_N0500_R065_T34VCM_20230714T195231,S2A_MSIL2A_20191014T102031_N0500_R065_T34VCM_20230714T195231=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-10-16,2019,1,0,False,S2B_MSIL2A_20191016T101029_N0500_R022_T34VCM_20230809T193352,S2B_MSIL2A_20191016T101029_N0500_R022_T34VCM_20230809T193352=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-10-19,2019,1,1,True,S2B_MSIL2A_20191019T102029_N0500_R065_T34VCM_20230622T072030,S2B_MSIL2A_20191019T102029_N0500_R065_T34VCM_20230622T072030=pass,False,S2B_MSIL2A_20191019T102029_N0500_R065_T34VCM_20230622T072030,S2B,2019-10-19T10:20:29Z,N0500,6,8,1,0,0,0.8888888889,0.1111111111,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2019-10-21,2019,1,0,False,S2A_MSIL2A_20191021T101041_N0500_R022_T34VCM_20230615T113506,S2A_MSIL2A_20191021T101041_N0500_R022_T34VCM_20230615T113506=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-10-24,2019,1,0,False,S2A_MSIL2A_20191024T102111_N0500_R065_T34VCM_20230527T034937,S2A_MSIL2A_20191024T102111_N0500_R065_T34VCM_20230527T034937=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-10-26,2019,1,0,False,S2B_MSIL2A_20191026T101029_N0500_R022_T34VCM_20230615T081325,S2B_MSIL2A_20191026T101029_N0500_R022_T34VCM_20230615T081325=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-10-29,2019,1,1,True,S2B_MSIL2A_20191029T102039_N0500_R065_T34VCM_20230614T232838,S2B_MSIL2A_20191029T102039_N0500_R065_T34VCM_20230614T232838=pass,False,S2B_MSIL2A_20191029T102039_N0500_R065_T34VCM_20230614T232838,S2B,2019-10-29T10:20:39Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2019-10-31,2019,1,1,True,S2A_MSIL2A_20191031T101141_N0500_R022_T34VCM_20230527T114942,S2A_MSIL2A_20191031T101141_N0500_R022_T34VCM_20230527T114942=pass,False,S2A_MSIL2A_20191031T101141_N0500_R022_T34VCM_20230527T114942,S2A,2019-10-31T10:11:41Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2019-11-03,2019,1,1,True,S2A_MSIL2A_20191103T102211_N0500_R065_T34VCM_20230610T094957,S2A_MSIL2A_20191103T102211_N0500_R065_T34VCM_20230610T094957=pass,False,S2A_MSIL2A_20191103T102211_N0500_R065_T34VCM_20230610T094957,S2A,2019-11-03T10:22:11Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2019-11-05,2019,1,1,True,S2B_MSIL2A_20191105T101119_N0500_R022_T34VCM_20230707T155633,S2B_MSIL2A_20191105T101119_N0500_R022_T34VCM_20230707T155633=pass,False,S2B_MSIL2A_20191105T101119_N0500_R022_T34VCM_20230707T155633,S2B,2019-11-05T10:11:19Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2019-11-08,2019,1,0,False,S2B_MSIL2A_20191108T102139_N0500_R065_T34VCM_20230610T220155,S2B_MSIL2A_20191108T102139_N0500_R065_T34VCM_20230610T220155=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-11-10,2019,1,0,False,S2A_MSIL2A_20191110T101241_N0500_R022_T34VCM_20230610T104312,S2A_MSIL2A_20191110T101241_N0500_R022_T34VCM_20230610T104312=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-11-13,2019,1,0,False,S2A_MSIL2A_20191113T102301_N0500_R065_T34VCM_20230526T164957,S2A_MSIL2A_20191113T102301_N0500_R065_T34VCM_20230526T164957=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-11-15,2019,1,0,False,S2B_MSIL2A_20191115T101209_N0500_R022_T34VCM_20230611T114954,S2B_MSIL2A_20191115T101209_N0500_R022_T34VCM_20230611T114954=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-11-18,2019,1,0,False,S2B_MSIL2A_20191118T102219_N0500_R065_T34VCM_20230623T070631,S2B_MSIL2A_20191118T102219_N0500_R065_T34VCM_20230623T070631=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-11-20,2019,1,0,False,S2A_MSIL2A_20191120T101321_N0500_R022_T34VCM_20230525T115056,S2A_MSIL2A_20191120T101321_N0500_R022_T34VCM_20230525T115056=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-11-23,2019,1,0,False,S2A_MSIL2A_20191123T102341_N0500_R065_T34VCM_20221219T202437,S2A_MSIL2A_20191123T102341_N0500_R065_T34VCM_20221219T202437=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-11-28,2019,1,0,False,S2B_MSIL2A_20191128T102259_N0500_R065_T34VCM_20230704T054309,S2B_MSIL2A_20191128T102259_N0500_R065_T34VCM_20230704T054309=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-11-30,2019,1,1,True,S2A_MSIL2A_20191130T101401_N0500_R022_T34VCM_20221220T104952,S2A_MSIL2A_20191130T101401_N0500_R022_T34VCM_20221220T104952=pass,False,S2A_MSIL2A_20191130T101401_N0500_R022_T34VCM_20221220T104952,S2A,2019-11-30T10:14:01Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2019-12-05,2019,1,1,True,S2B_MSIL2A_20191205T101309_N0500_R022_T34VCM_20230619T055056,S2B_MSIL2A_20191205T101309_N0500_R022_T34VCM_20230619T055056=pass,False,S2B_MSIL2A_20191205T101309_N0500_R022_T34VCM_20230619T055056,S2B,2019-12-05T10:13:09Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2019-12-08,2019,1,0,False,S2B_MSIL2A_20191208T102319_N0500_R065_T34VCM_20230525T125852,S2B_MSIL2A_20191208T102319_N0500_R065_T34VCM_20230525T125852=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-12-15,2019,1,0,False,S2B_MSIL2A_20191215T101329_N0500_R022_T34VCM_20230612T111535,S2B_MSIL2A_20191215T101329_N0500_R022_T34VCM_20230612T111535=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-12-18,2019,1,0,False,S2B_MSIL2A_20191218T102339_N0500_R065_T34VCM_20230601T002324,S2B_MSIL2A_20191218T102339_N0500_R065_T34VCM_20230601T002324=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-12-25,2019,1,0,False,S2B_MSIL2A_20191225T101329_N0500_R022_T34VCM_20230621T120509,S2B_MSIL2A_20191225T101329_N0500_R022_T34VCM_20230621T120509=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2019-12-28,2019,1,0,False,S2B_MSIL2A_20191228T102339_N0500_R065_T34VCM_20230616T182820,S2B_MSIL2A_20191228T102339_N0500_R065_T34VCM_20230616T182820=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-01-04,2020,1,0,False,S2B_MSIL2A_20200104T101319_N0500_R022_T34VCM_20230618T060806,S2B_MSIL2A_20200104T101319_N0500_R022_T34VCM_20230618T060806=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-01-07,2020,1,0,False,S2B_MSIL2A_20200107T102319_N0500_R065_T34VCM_20230424T151524,S2B_MSIL2A_20200107T102319_N0500_R065_T34VCM_20230424T151524=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-01-14,2020,1,0,False,S2B_MSIL2A_20200114T101259_N0500_R022_T34VCM_20230617T171906,S2B_MSIL2A_20200114T101259_N0500_R022_T34VCM_20230617T171906=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-01-17,2020,1,0,False,S2B_MSIL2A_20200117T102249_N0500_R065_T34VCM_20230611T221314,S2B_MSIL2A_20200117T102249_N0500_R065_T34VCM_20230611T221314=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-01-19,2020,1,1,True,S2A_MSIL2A_20200119T101331_N0500_R022_T34VCM_20230423T222528,S2A_MSIL2A_20200119T101331_N0500_R022_T34VCM_20230423T222528=pass,False,S2A_MSIL2A_20200119T101331_N0500_R022_T34VCM_20230423T222528,S2A,2020-01-19T10:13:31Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-01-22,2020,1,0,False,S2A_MSIL2A_20200122T102321_N0500_R065_T34VCM_20230425T105105,S2A_MSIL2A_20200122T102321_N0500_R065_T34VCM_20230425T105105=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-01-24,2020,1,1,True,S2B_MSIL2A_20200124T101219_N0500_R022_T34VCM_20230428T002112,S2B_MSIL2A_20200124T101219_N0500_R022_T34VCM_20230428T002112=pass,False,S2B_MSIL2A_20200124T101219_N0500_R022_T34VCM_20230428T002112,S2B,2020-01-24T10:12:19Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-01-27,2020,1,0,False,S2B_MSIL2A_20200127T102209_N0500_R065_T34VCM_20230504T223720,S2B_MSIL2A_20200127T102209_N0500_R065_T34VCM_20230504T223720=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-01-29,2020,1,0,False,S2A_MSIL2A_20200129T101251_N0500_R022_T34VCM_20230427T115431,S2A_MSIL2A_20200129T101251_N0500_R022_T34VCM_20230427T115431=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-02-01,2020,1,0,False,S2A_MSIL2A_20200201T102241_N0500_R065_T34VCM_20230602T031621,S2A_MSIL2A_20200201T102241_N0500_R065_T34VCM_20230602T031621=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-02-03,2020,1,1,True,S2B_MSIL2A_20200203T101129_N0500_R022_T34VCM_20230531T080341,S2B_MSIL2A_20200203T101129_N0500_R022_T34VCM_20230531T080341=pass,False,S2B_MSIL2A_20200203T101129_N0500_R022_T34VCM_20230531T080341,S2B,2020-02-03T10:11:29Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-02-06,2020,1,1,True,S2B_MSIL2A_20200206T102109_N0500_R065_T34VCM_20230630T201033,S2B_MSIL2A_20200206T102109_N0500_R065_T34VCM_20230630T201033=pass,False,S2B_MSIL2A_20200206T102109_N0500_R065_T34VCM_20230630T201033,S2B,2020-02-06T10:21:09Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-02-08,2020,1,0,False,S2A_MSIL2A_20200208T101151_N0500_R022_T34VCM_20230429T113734,S2A_MSIL2A_20200208T101151_N0500_R022_T34VCM_20230429T113734=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-02-11,2020,1,1,True,S2A_MSIL2A_20200211T102141_N0500_R065_T34VCM_20230413T103023,S2A_MSIL2A_20200211T102141_N0500_R065_T34VCM_20230413T103023=pass,False,S2A_MSIL2A_20200211T102141_N0500_R065_T34VCM_20230413T103023,S2A,2020-02-11T10:21:41Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-02-13,2020,1,1,True,S2B_MSIL2A_20200213T101029_N0500_R022_T34VCM_20230623T214154,S2B_MSIL2A_20200213T101029_N0500_R022_T34VCM_20230623T214154=pass,False,S2B_MSIL2A_20200213T101029_N0500_R022_T34VCM_20230623T214154,S2B,2020-02-13T10:10:29Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-02-16,2020,1,0,False,S2B_MSIL2A_20200216T102019_N0500_R065_T34VCM_20230506T011825,S2B_MSIL2A_20200216T102019_N0500_R065_T34VCM_20230506T011825=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-02-18,2020,1,0,False,S2A_MSIL2A_20200218T101051_N0500_R022_T34VCM_20230428T023241,S2A_MSIL2A_20200218T101051_N0500_R022_T34VCM_20230428T023241=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-02-21,2020,1,1,True,S2A_MSIL2A_20200221T102041_N0500_R065_T34VCM_20230427T130209,S2A_MSIL2A_20200221T102041_N0500_R065_T34VCM_20230427T130209=pass,False,S2A_MSIL2A_20200221T102041_N0500_R065_T34VCM_20230427T130209,S2A,2020-02-21T10:20:41Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-02-23,2020,1,1,True,S2B_MSIL2A_20200223T100919_N0500_R022_T34VCM_20230610T023041,S2B_MSIL2A_20200223T100919_N0500_R022_T34VCM_20230610T023041=pass,False,S2B_MSIL2A_20200223T100919_N0500_R022_T34VCM_20230610T023041,S2B,2020-02-23T10:09:19Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-02-26,2020,1,1,True,S2B_MSIL2A_20200226T101909_N0500_R065_T34VCM_20230423T154511,S2B_MSIL2A_20200226T101909_N0500_R065_T34VCM_20230423T154511=pass,False,S2B_MSIL2A_20200226T101909_N0500_R065_T34VCM_20230423T154511,S2B,2020-02-26T10:19:09Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-02-28,2020,1,1,True,S2A_MSIL2A_20200228T101021_N0500_R022_T34VCM_20230423T221510,S2A_MSIL2A_20200228T101021_N0500_R022_T34VCM_20230423T221510=pass,False,S2A_MSIL2A_20200228T101021_N0500_R022_T34VCM_20230423T221510,S2A,2020-02-28T10:10:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-03-02,2020,1,0,False,S2A_MSIL2A_20200302T102021_N0500_R065_T34VCM_20230417T054811,S2A_MSIL2A_20200302T102021_N0500_R065_T34VCM_20230417T054811=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-03-04,2020,1,0,False,S2B_MSIL2A_20200304T101019_N0500_R022_T34VCM_20230609T032228,S2B_MSIL2A_20200304T101019_N0500_R022_T34VCM_20230609T032228=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-03-07,2020,1,0,False,S2B_MSIL2A_20200307T101759_N0500_R065_T34VCM_20230630T141329,S2B_MSIL2A_20200307T101759_N0500_R065_T34VCM_20230630T141329=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-03-09,2020,1,0,False,S2A_MSIL2A_20200309T101021_N0500_R022_T34VCM_20230620T195132,S2A_MSIL2A_20200309T101021_N0500_R022_T34VCM_20230620T195132=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-03-12,2020,1,0,False,S2A_MSIL2A_20200312T102021_N0500_R065_T34VCM_20230630T112231,S2A_MSIL2A_20200312T102021_N0500_R065_T34VCM_20230630T112231=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-03-14,2020,1,1,True,S2B_MSIL2A_20200314T101019_N0500_R022_T34VCM_20230414T005822,S2B_MSIL2A_20200314T101019_N0500_R022_T34VCM_20230414T005822=pass,False,S2B_MSIL2A_20200314T101019_N0500_R022_T34VCM_20230414T005822,S2B,2020-03-14T10:10:19Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-03-17,2020,1,0,False,S2B_MSIL2A_20200317T101649_N0500_R065_T34VCM_20230627T143307,S2B_MSIL2A_20200317T101649_N0500_R065_T34VCM_20230627T143307=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-03-19,2020,1,1,True,S2A_MSIL2A_20200319T101021_N0500_R022_T34VCM_20230629T052326,S2A_MSIL2A_20200319T101021_N0500_R022_T34VCM_20230629T052326=pass,False,S2A_MSIL2A_20200319T101021_N0500_R022_T34VCM_20230629T052326,S2A,2020-03-19T10:10:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-03-22,2020,1,1,True,S2A_MSIL2A_20200322T102021_N0500_R065_T34VCM_20230419T003850,S2A_MSIL2A_20200322T102021_N0500_R065_T34VCM_20230419T003850=pass,False,S2A_MSIL2A_20200322T102021_N0500_R065_T34VCM_20230419T003850,S2A,2020-03-22T10:20:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-03-24,2020,1,0,False,S2B_MSIL2A_20200324T100649_N0500_R022_T34VCM_20230601T032641,S2B_MSIL2A_20200324T100649_N0500_R022_T34VCM_20230601T032641=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-03-27,2020,1,0,False,S2B_MSIL2A_20200327T101629_N0500_R065_T34VCM_20230615T014206,S2B_MSIL2A_20200327T101629_N0500_R065_T34VCM_20230615T014206=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-03-29,2020,1,1,True,S2A_MSIL2A_20200329T101021_N0500_R022_T34VCM_20230409T134022,S2A_MSIL2A_20200329T101021_N0500_R022_T34VCM_20230409T134022=pass,False,S2A_MSIL2A_20200329T101021_N0500_R022_T34VCM_20230409T134022,S2A,2020-03-29T10:10:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-04-01,2020,1,1,True,S2A_MSIL2A_20200401T102021_N0500_R065_T34VCM_20230404T191257,S2A_MSIL2A_20200401T102021_N0500_R065_T34VCM_20230404T191257=pass,False,S2A_MSIL2A_20200401T102021_N0500_R065_T34VCM_20230404T191257,S2A,2020-04-01T10:20:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-04-03,2020,1,1,True,S2B_MSIL2A_20200403T100549_N0500_R022_T34VCM_20230530T234318,S2B_MSIL2A_20200403T100549_N0500_R022_T34VCM_20230530T234318=pass,False,S2B_MSIL2A_20200403T100549_N0500_R022_T34VCM_20230530T234318,S2B,2020-04-03T10:05:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-04-06,2020,1,0,False,S2B_MSIL2A_20200406T101559_N0500_R065_T34VCM_20230621T091440,S2B_MSIL2A_20200406T101559_N0500_R065_T34VCM_20230621T091440=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-04-08,2020,1,0,False,S2A_MSIL2A_20200408T101021_N0500_R022_T34VCM_20230420T204822,S2A_MSIL2A_20200408T101021_N0500_R022_T34VCM_20230420T204822=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-04-11,2020,1,1,True,S2A_MSIL2A_20200411T102021_N0500_R065_T34VCM_20230406T074601,S2A_MSIL2A_20200411T102021_N0500_R065_T34VCM_20230406T074601=pass,False,S2A_MSIL2A_20200411T102021_N0500_R065_T34VCM_20230406T074601,S2A,2020-04-11T10:20:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-04-13,2020,1,0,False,S2B_MSIL2A_20200413T100549_N0500_R022_T34VCM_20230406T154120,S2B_MSIL2A_20200413T100549_N0500_R022_T34VCM_20230406T154120=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-04-16,2020,1,1,True,S2B_MSIL2A_20200416T101549_N0500_R065_T34VCM_20230522T094018,S2B_MSIL2A_20200416T101549_N0500_R065_T34VCM_20230522T094018=pass,False,S2B_MSIL2A_20200416T101549_N0500_R065_T34VCM_20230522T094018,S2B,2020-04-16T10:15:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-04-18,2020,1,1,True,S2A_MSIL2A_20200418T101031_N0500_R022_T34VCM_20230410T033739,S2A_MSIL2A_20200418T101031_N0500_R022_T34VCM_20230410T033739=pass,False,S2A_MSIL2A_20200418T101031_N0500_R022_T34VCM_20230410T033739,S2A,2020-04-18T10:10:31Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-04-21,2020,1,1,True,S2A_MSIL2A_20200421T102021_N0500_R065_T34VCM_20230419T010724,S2A_MSIL2A_20200421T102021_N0500_R065_T34VCM_20230419T010724=pass,False,S2A_MSIL2A_20200421T102021_N0500_R065_T34VCM_20230419T010724,S2A,2020-04-21T10:20:21Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-04-23,2020,1,1,True,S2B_MSIL2A_20200423T100549_N0500_R022_T34VCM_20230519T193533,S2B_MSIL2A_20200423T100549_N0500_R022_T34VCM_20230519T193533=pass,False,S2B_MSIL2A_20200423T100549_N0500_R022_T34VCM_20230519T193533,S2B,2020-04-23T10:05:49Z,N0500,6,9,0,0,0,1,0,0,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,
2020-04-26,2020,1,0,False,S2B_MSIL2A_20200426T101549_N0500_R065_T34VCM_20230407T051707,S2B_MSIL2A_20200426T101549_N0500_R065_T34VCM_20230407T051707=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-04-28,2020,1,0,False,S2A_MSIL2A_20200428T101031_N0500_R022_T34VCM_20230408T021404,S2A_MSIL2A_20200428T101031_N0500_R022_T34VCM_20230408T021404=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
2020-05-01,2020,1,0,False,S2A_MSIL2A_20200501T102031_N0500_R065_T34VCM_20230331T120207,S2A_MSIL2A_20200501T102031_N0500_R065_T34VCM_20230331T120207=fail,False,,,,,,,,,,,,,scl3x3_b1_w8_centernotbad_p0_class2zero_v1,erken_s2_observation_mask_v1,no_product_on_date_passed_scene_quality_rule
