date,year,l2a_representative_status,scl_gate_pass,l2a_product_id,l2a_platform,l2a_sensing_datetime,l2a_tile,l2a_relative_orbit,l2a_processing_baseline,l2a_generation_time,l1c_pairing_status,l1c_product_id,l1c_platform,l1c_sensing_datetime,l1c_tile,l1c_relative_orbit,l1c_processing_baseline,l1c_generation_time,l1c_candidate_count,l1c_candidate_product_ids,pairing_detail
2021-08-09,2021,frozen_representative,True,S2B_MSIL2A_20210809T101559_N0500_R065_T34VCM_20230116T103230,S2B,2021-08-09T10:15:59Z,T34VCM,65,N0500,2023-01-16T10:32:30Z,exact_unique,S2B_MSIL1C_20210809T101559_N0500_R065_T34VCM_20230116T012618,S2B,2021-08-09T10:15:59Z,T34VCM,65,N0500,2023-01-16T01:26:18Z,1,S2B_MSIL1C_20210809T101559_N0500_R065_T34VCM_20230116T012618,
2021-08-11,2021,frozen_representative,True,S2A_MSIL2A_20210811T101031_N0500_R022_T34VCM_20230116T212140,S2A,2021-08-11T10:10:31Z,T34VCM,22,N0500,2023-01-16T21:21:40Z,exact_unique,S2A_MSIL1C_20210811T101031_N0500_R022_T34VCM_20230116T084428,S2A,2021-08-11T10:10:31Z,T34VCM,22,N0500,2023-01-16T08:44:28Z,1,S2A_MSIL1C_20210811T101031_N0500_R022_T34VCM_20230116T084428,
2021-08-14,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-08-16,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-08-19,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-08-21,2021,frozen_representative,True,S2A_MSIL2A_20210821T101031_N0500_R022_T34VCM_20230119T144054,S2A,2021-08-21T10:10:31Z,T34VCM,22,N0500,2023-01-19T14:40:54Z,exact_unique,S2A_MSIL1C_20210821T101031_N0500_R022_T34VCM_20230119T063518,S2A,2021-08-21T10:10:31Z,T34VCM,22,N0500,2023-01-19T06:35:18Z,1,S2A_MSIL1C_20210821T101031_N0500_R022_T34VCM_20230119T063518,
2021-08-24,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-08-26,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-08-29,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-08-31,2021,frozen_representative,True,S2A_MSIL2A_20210831T101031_N0500_R022_T34VCM_20230122T035831,S2A,2021-08-31T10:10:31Z,T34VCM,22,N0500,2023-01-22T03:58:31Z,exact_unique,S2A_MSIL1C_20210831T101031_N0500_R022_T34VCM_20230121T150613,S2A,2021-08-31T10:10:31Z,T34VCM,22,N0500,2023-01-21T15:06:13Z,1,S2A_MSIL1C_20210831T101031_N0500_R022_T34VCM_20230121T150613,
2021-09-03,2021,frozen_representative,True,S2A_MSIL2A_20210903T102021_N0500_R065_T34VCM_20230110T145151,S2A,2021-09-03T10:20:21Z,T34VCM,65,N0500,2023-01-10T14:51:51Z,exact_unique,S2A_MSIL1C_20210903T102021_N0500_R065_T34VCM_20230110T004639,S2A,2021-09-03T10:20:21Z,T34VCM,65,N0500,2023-01-10T00:46:39Z,1,S2A_MSIL1C_20210903T102021_N0500_R065_T34VCM_20230110T004639,
2021-09-05,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-09-08,2021,frozen_representative,True,S2B_MSIL2A_20210908T101559_N0500_R065_T34VCM_20230116T194420,S2B,2021-09-08T10:15:59Z,T34VCM,65,N0500,2023-01-16T19:44:20Z,exact_unique,S2B_MSIL1C_20210908T101559_N0500_R065_T34VCM_20230116T102914,S2B,2021-09-08T10:15:59Z,T34VCM,65,N0500,2023-01-16T10:29:14Z,1,S2B_MSIL1C_20210908T101559_N0500_R065_T34VCM_20230116T102914,
2021-09-10,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-09-13,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-09-15,2021,frozen_representative,True,S2B_MSIL2A_20210915T100629_N0500_R022_T34VCM_20230117T160231,S2B,2021-09-15T10:06:29Z,T34VCM,22,N0500,2023-01-17T16:02:31Z,exact_unique,S2B_MSIL1C_20210915T100629_N0500_R022_T34VCM_20230117T080028,S2B,2021-09-15T10:06:29Z,T34VCM,22,N0500,2023-01-17T08:00:28Z,1,S2B_MSIL1C_20210915T100629_N0500_R022_T34VCM_20230117T080028,
2021-09-18,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-09-20,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-09-23,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-09-25,2021,frozen_representative,True,S2B_MSIL2A_20210925T101019_N0500_R022_T34VCM_20230114T073621,S2B,2021-09-25T10:10:19Z,T34VCM,22,N0500,2023-01-14T07:36:21Z,exact_unique,S2B_MSIL1C_20210925T101019_N0500_R022_T34VCM_20230113T183335,S2B,2021-09-25T10:10:19Z,T34VCM,22,N0500,2023-01-13T18:33:35Z,1,S2B_MSIL1C_20210925T101019_N0500_R022_T34VCM_20230113T183335,
2021-09-28,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-09-30,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-10-03,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-10-05,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-10-08,2021,frozen_representative,True,S2B_MSIL2A_20211008T101829_N0500_R065_T34VCM_20230107T082135,S2B,2021-10-08T10:18:29Z,T34VCM,65,N0500,2023-01-07T08:21:35Z,exact_unique,S2B_MSIL1C_20211008T101829_N0500_R065_T34VCM_20230106T215021,S2B,2021-10-08T10:18:29Z,T34VCM,65,N0500,2023-01-06T21:50:21Z,1,S2B_MSIL1C_20211008T101829_N0500_R065_T34VCM_20230106T215021,
2021-10-10,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-10-13,2021,frozen_representative,True,S2A_MSIL2A_20211013T101951_N0500_R065_T34VCM_20230115T025636,S2A,2021-10-13T10:19:51Z,T34VCM,65,N0500,2023-01-15T02:56:36Z,exact_unique,S2A_MSIL1C_20211013T101951_N0500_R065_T34VCM_20230114T211356,S2A,2021-10-13T10:19:51Z,T34VCM,65,N0500,2023-01-14T21:13:56Z,1,S2A_MSIL1C_20211013T101951_N0500_R065_T34VCM_20230114T211356,
2021-10-15,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-10-18,2021,frozen_representative,True,S2B_MSIL2A_20211018T101939_N0500_R065_T34VCM_20230111T001402,S2B,2021-10-18T10:19:39Z,T34VCM,65,N0500,2023-01-11T00:14:02Z,exact_unique,S2B_MSIL1C_20211018T101939_N0500_R065_T34VCM_20230110T151113,S2B,2021-10-18T10:19:39Z,T34VCM,65,N0500,2023-01-10T15:11:13Z,1,S2B_MSIL1C_20211018T101939_N0500_R065_T34VCM_20230110T151113,
2021-10-20,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-10-23,2021,frozen_representative,True,S2A_MSIL2A_20211023T102101_N0500_R065_T34VCM_20230104T155031,S2A,2021-10-23T10:21:01Z,T34VCM,65,N0500,2023-01-04T15:50:31Z,exact_unique,S2A_MSIL1C_20211023T102101_N0500_R065_T34VCM_20230104T080015,S2A,2021-10-23T10:21:01Z,T34VCM,65,N0500,2023-01-04T08:00:15Z,1,S2A_MSIL1C_20211023T102101_N0500_R065_T34VCM_20230104T080015,
2021-10-25,2021,frozen_representative,True,S2B_MSIL2A_20211025T101029_N0500_R022_T34VCM_20230103T124020,S2B,2021-10-25T10:10:29Z,T34VCM,22,N0500,2023-01-03T12:40:20Z,exact_unique,S2B_MSIL1C_20211025T101029_N0500_R022_T34VCM_20230103T015018,S2B,2021-10-25T10:10:29Z,T34VCM,22,N0500,2023-01-03T01:50:18Z,1,S2B_MSIL1C_20211025T101029_N0500_R022_T34VCM_20230103T015018,
2021-10-28,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-10-30,2021,frozen_representative,True,S2A_MSIL2A_20211030T101141_N0500_R022_T34VCM_20230106T162512,S2A,2021-10-30T10:11:41Z,T34VCM,22,N0500,2023-01-06T16:25:12Z,exact_unique,S2A_MSIL1C_20211030T101141_N0500_R022_T34VCM_20230106T101931,S2A,2021-10-30T10:11:41Z,T34VCM,22,N0500,2023-01-06T10:19:31Z,1,S2A_MSIL1C_20211030T101141_N0500_R022_T34VCM_20230106T101931,
2021-11-02,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-11-04,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-11-07,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-11-12,2021,frozen_representative,True,S2A_MSIL2A_20211112T102251_N0500_R065_T34VCM_20221231T115046,S2A,2021-11-12T10:22:51Z,T34VCM,65,N0500,2022-12-31T11:50:46Z,exact_unique,S2A_MSIL1C_20211112T102251_N0500_R065_T34VCM_20221231T071728,S2A,2021-11-12T10:22:51Z,T34VCM,65,N0500,2022-12-31T07:17:28Z,1,S2A_MSIL1C_20211112T102251_N0500_R065_T34VCM_20221231T071728,
2021-11-14,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-11-17,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-11-19,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-11-22,2021,frozen_representative,True,S2A_MSIL2A_20211122T102331_N0500_R065_T34VCM_20221229T221536,S2A,2021-11-22T10:23:31Z,T34VCM,65,N0500,2022-12-29T22:15:36Z,exact_unique,S2A_MSIL1C_20211122T102331_N0500_R065_T34VCM_20221229T195455,S2A,2021-11-22T10:23:31Z,T34VCM,65,N0500,2022-12-29T19:54:55Z,1,S2A_MSIL1C_20211122T102331_N0500_R065_T34VCM_20221229T195455,
2021-11-24,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-11-27,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-11-29,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-12-04,2021,frozen_representative,True,S2B_MSIL2A_20211204T101309_N0500_R022_T34VCM_20221224T020344,S2B,2021-12-04T10:13:09Z,T34VCM,22,N0500,2022-12-24T02:03:44Z,exact_unique,S2B_MSIL1C_20211204T101309_N0500_R022_T34VCM_20221223T195742,S2B,2021-12-04T10:13:09Z,T34VCM,22,N0500,2022-12-23T19:57:42Z,1,S2B_MSIL1C_20211204T101309_N0500_R022_T34VCM_20221223T195742,
2021-12-07,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-12-14,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-12-17,2021,frozen_representative,True,S2B_MSIL2A_20211217T102329_N0500_R065_T34VCM_20221228T160151,S2B,2021-12-17T10:23:29Z,T34VCM,65,N0500,2022-12-28T16:01:51Z,exact_unique,S2B_MSIL1C_20211217T102329_N0500_R065_T34VCM_20221228T091556,S2B,2021-12-17T10:23:29Z,T34VCM,65,N0500,2022-12-28T09:15:56Z,1,S2B_MSIL1C_20211217T102329_N0500_R065_T34VCM_20221228T091556,
2021-12-24,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2021-12-27,2021,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-03,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-06,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-13,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-16,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-18,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-21,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-26,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-28,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-01-31,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-02,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-05,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-07,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-10,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-12,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-15,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-17,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-20,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-22,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-25,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-02-27,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-02,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-04,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-07,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-09,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-12,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-14,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-17,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-19,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-22,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
2022-03-24,2022,frozen_representative,True,S2B_MSIL2A_20220324T100649_N0510_R022_T34VCM_20240522T201307,S2B,2022-03-24T10:06:49Z,T34VCM,22,N0510,2024-05-22T20:13:07Z,exact_unique,S2B_MSIL1C_20220324T100649_N0510_R022_T34VCM_20240522T170647,S2B,2022-03-24T10:06:49Z,T34VCM,22,N0510,2024-05-22T17:06:47Z,1,S2B_MSIL1C_20220324T100649_N0510_R022_T34VCM_20240522T170647,
2022-03-27,2022,no_representative_frozen_scl_gate_failed,False,,,,,,,,no_l2a_representative_for_date,,,,,,,,0,,The frozen SCL observation mask selected no representative L2A product for this date.
